address,hasOwner,Register Smart Contract Address,RegisterAccess Smart Contract Address,Token Address,TokenShop Address,TransferUSDCBasic Address,MintOnSepolia Transaction ID,Your transaction in the Bootcamp's WeatherFunctions
0xA6eFFA68909804E7418aA093FE64ded434bE4ff2,false,false,false,false,false,true,true,true
0xA12F503C79342F913A4B2cd6Ff599C36EFf5B2A1,false,false,false,false,false,true,true,true
0xdBd17863EFc46D874DF0cc547b8E3061caBee717,false,false,false,false,false,true,true,true
0xDF1D5Bd5cAA2C5c3d06C8875d6927B0ad7A764fB,false,false,false,false,false,true,true,true
0x8f68cfE902eb925333d0C043A84d0A80947bD1a3,false,false,false,false,false,true,true,true
0xc3F4b9b8bBa39647654Dd7b0bBd4f1B2577Ec0fa,false,false,false,false,false,true,true,true
0xB8BDeaFDcaAf7099a565D09CCaD4AB23328672FB,false,false,false,false,false,true,true,true
0xe7a9532D2Ee07ad92Fd28aAD4c67a91F56f45B6E,false,false,false,false,false,true,true,true
0x4891394c0a1E5ab9e72e0De01515CBd7323aeb2a,false,false,false,false,false,true,true,false
0xE5b59dF737B2a34976C833aC336308aFeFefc10D,false,false,false,false,false,true,true,true
0x5375E7270d796dCD6c4048809539D3CC04476c32,false,false,false,false,false,true,true,true
0xB940485f141cbeEa198391754dFBC9a4F1bD4B45,false,false,false,false,false,true,true,true
0xbfCfaAb377E8A17eA88469E26353055B31651fb9,false,false,false,false,false,true,true,false
0xBB55Dd39F9cabe8fff076d9F76a971Dd4043E3DD,false,false,false,false,false,true,true,true
0x7F151Af30a0d603636D2288A405cDF715c9A2389,false,false,false,false,false,true,true,true
0xE3CD7b6244B37Ac7849370C44d9947891e7571bE,false,false,false,false,false,true,true,true
0x6d6d5203FD9AdfBb5e6D4E41C9C80f5094d862F2,false,false,false,false,false,true,false,true
0x72aab6D2E7FA4403532750Cf33DDCEFF401E1692,false,false,false,false,false,true,false,false
0xfB19Ed19363744D562d544270f194434393d28EB,false,false,false,false,false,true,true,true
0xFcBe7466a6b85EEBe866b40CACA0F33C3f8C49a2,false,false,false,false,false,false,false,false
0x7aF26878aF386f990425B8207f3CaDaA0A33D752,false,false,false,false,false,true,true,true
0x080169735c1CA5471674BB6a293178Cc82257AB7,false,false,false,false,false,true,true,true
0xE847603Ccd2eb9500d871932B8830D2CF10d6464,false,false,false,false,false,true,true,true
0xA08971D680cF7b9652571d5e13215B20382e11db,false,false,false,false,false,true,true,true
0x644a82465A8EFd37Ad3aeb581F8dc0cd369AAdB1,false,false,false,false,false,true,false,false
0x832a24B5D30508106F4bFfB3b220a4e7F7d18BAd,false,false,false,false,false,true,true,false
0xFc94557c7DCC978350037B05F0Dd41aBE7cE3021,false,false,false,false,false,false,true,false
,false,false,false,false,false,false,false,false
0x8fa30ED9f40FAdCbc1140668757f41679d6678Dc,false,false,false,false,false,false,false,true
0x12Fbc10072650d844492De4bcCd0298eaE07dB96,false,false,false,false,false,false,false,false
0x1aB487a58637cd77108AF07B59eE97Ebf18EEb1f,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x07d16dff4F7D1Ff465eC6479c1A2c5487d9AeBb8,false,false,false,false,false,false,false,false
0x69AeC55154960D0841Dd0bD7ef4972152E777e15,false,false,false,false,false,false,false,false
0x84C592ae1672eFADbD8fcc6889fa8BA62AfF1A3F,false,false,false,false,false,false,false,false
0xaB02e4a384Dc0587DEa867699241080aA1d9E172,false,false,false,false,false,false,false,false
0x1e0164F321A6Db5176E0C65bD65d2248c6BF6D67,false,false,false,false,false,false,false,false
0xd02fCF02624804cf264294E8102393C57f3cEa0b,false,false,false,false,false,false,false,false
0xd864169851AB14db47D1C9cE589cE5bFe03Fc1bA,false,false,false,false,false,false,false,false
0x2D5175E01305D5FBD80A3cD8eE3497aA04E391c1,false,false,false,false,false,false,false,true
0xaDb5fc1D2a26Fb317B93D7270C1d20956117E462,false,false,false,false,false,false,false,false
0x6C1BA210a74327737873004e3a3B6A27600A9C56,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x354fACa08Dad13D5784836C5623e64cB987cCBB7,false,true,false,false,false,false,false,false
0x5A1F2E8eD4811577A70FAd01cB664526cFb24Bb8,false,true,false,false,false,false,false,false
0x4Adb602bBeD32583324b1800cf534a54550946f9,false,true,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x6Eb052728A0Cc359BF6b6bE1279ADB0E059bA813,false,false,false,true,true,false,false,false
,false,false,false,false,false,false,false,false
0x67Dc55b46dbE7d587568B221fA0B82b16D3Ded37,false,true,true,false,false,false,false,false
0x6aA6CC66cbd96D7393385d98DedA903b59a2921F,false,true,true,false,true,false,true,true
0x919944bF32c42d8004FFCD3CDB542bF6b7715b09,false,true,false,true,false,false,true,false
0xE8Aa0F55cC3713Bd5b3B51d0E109F0dFf89F7dAE,false,true,true,false,false,false,false,false
,false,false,false,false,false,false,false,false
0xf30345552a92347c73c703fF577367a1E1eB5A2c,false,false,false,false,false,false,false,false
0x3Fb8b40543cAa7C0cb73dA99cf2544983455457F,false,true,true,false,false,false,false,false
0xFf81c36F1b8c5D54E77C21eCb566a1A4fa9B79A0,false,true,false,true,false,false,false,false
0x666EB061345aD0e71B2AB018DccF39C7BE903899,false,true,false,false,false,false,false,false
0x26FC1026A85F80B8D33d3bbBa3cc24A5aAA1c1d8,false,false,false,false,false,false,false,false
0xa7b386F06332CF51e4F03885C38D418D57d33e5B,false,false,false,false,false,false,false,false
0x8588dd0a8812f0f60c95f882b6dc26df38eAeE68,false,false,false,false,false,true,true,true
0xb1386BcDB0798605a6a96ffE2CCc471309960341,false,false,true,true,false,false,false,false
0x50D7782898DC2882C5D68729B93230441CEE6053,false,true,true,true,false,false,false,false
0xc29FFB23AbAE4d7950D7f1e008019caF513F5078,false,false,false,false,false,false,false,false
0x9058855648EAe4cA4C4ADD509EeB8B7dC0f9fA69,false,false,false,true,false,false,false,false
0xfdA76Ff30B8E68291d2bCdd0EA6463c55AE1E675,false,true,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x243805F3F15E38EfA7DEeeaD047098B3e6804635,false,true,true,false,false,false,false,false
0xE06575726626E1054A0Df02E6DF84c9347706D07,false,true,true,true,true,false,false,false
0x3C19fDC9784cD0F925750D56fB4aAF4cd19BeC5f,false,false,false,true,true,false,false,false
0x6B19D836bD5d3937014E2D278b61c7E8F066977C,false,false,true,false,false,false,false,false
0x0D76A2D8fcd5652AA7757a03F9025a16312f2B7D,false,true,false,false,false,false,false,false
0x704BEaAa5eaC11f1F8DDA3DD6F616faF3D76C197,false,true,true,false,true,false,false,true
0xe4bDB8357E033Ca8D2991f0469AA5526EDe61E18,false,false,false,false,false,false,false,false
0x269CB3b4B0D3A7b17a62efd9bB60680cC62ca868,false,false,true,true,false,false,false,false
0x50a18027B6BF05db09067ecE1F796dEa52E42935,false,false,true,false,true,false,false,false
0x972B3e3a7DE13c3Ec570F91F3fAE0b9eD8ad6bB3,false,false,false,true,true,false,false,false
,false,false,false,false,false,false,false,false
0x14C770Ac78E8510871478FB32B9bcc485a95C1B9,false,true,false,false,false,false,false,false
0x7732d3D3C27076FAB366ef742cC4407b35A7f6bE,false,true,false,false,false,false,false,false
0xa52a272d3e2f4Ee24b0025B02C7b69688125447f,false,true,false,false,false,false,false,false
0x91c9efB65848bB146d7138Ae565DE7D2020cfDeb,false,true,true,true,false,true,false,false
0xe15339A49297B92035ADe7aa2900F74Ce085277c,false,false,false,false,false,false,false,false
0xaf976b1976F79cB17A638349A0343B6F2bF99966,false,true,true,true,true,false,false,false
0x4eEcAde32e1B1aD97841B474879c306E37Eb6f71,false,false,true,false,false,false,false,false
0xf9629b83cC809DD3CD62E04f25b2dae681ea82F9,false,false,false,true,false,false,false,false
0x2031832e54a2200bF678286f560F49A950DB2Ad5,false,true,false,true,false,false,true,true
0xC55591d62F80dCd47109ab7B515fF9Ef1C3A4bd2,false,true,false,false,false,false,false,false
0x454eE423fE8A60f78c4F2FDE812a4285dF503c67,false,true,true,false,false,false,false,false
0x5C815BA7D499c0F2e53Cf0D70F6aa26A4286b379,false,true,true,false,false,false,false,false
0x7c632188Fdd03fE975e40F7D6d387A14fEB0b07c,false,false,true,true,false,false,false,false
0x6e19168E0c6eBaE2484B2027CdaFc318c05Ba995,false,true,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0xa9C8dE54b2229c753b9070949caC076761570b63,false,false,true,true,true,false,false,false
0x00D3e6bB428735575a70e51e77F8d0138948878c,false,true,false,false,false,false,false,false
0x66E69b1DdCcA1E38aC44264273F363Fd16B46ca7,false,false,false,false,false,false,false,false
0xD948A40F3E0fdE2aB11F1f46BD685Cb708626e39,false,true,true,false,true,false,false,false
0xE859ac304020Dd3039082827d2Cbd25979297BDD,false,false,true,false,true,false,false,false
0xCc5b7c07BEF8ACE1c02484D074427EfDA77F4D55,false,true,false,true,true,true,false,false
0x46ed425314Ee2D45f07960DB6Ef45601dF0bB1A8,false,false,false,false,false,false,false,false
0xB6e285CAd6801FC20F24cBD017DdEcc86Fec34b2,false,true,true,false,false,false,false,false
0xe28816D53bD38A29D595FbA74F11Ceab94366eC5,false,false,false,false,false,false,false,false
0x7Def5bCEc8f4B667a09CcbC363Bf7D040D618b42,false,false,true,false,false,false,false,false
0xE129D765458CA35B6406FA6cB3A7eCa847696268,false,false,false,false,false,false,false,false
0x0c6c18d3a2A74728932AD604049fD2E1db2Ff013,false,false,true,false,true,true,false,false
0x64bb64435c0f09A5eA0E03eFD4EC5692Ae9CE285,false,true,true,false,false,false,false,false
0xB0be042f95CdDe71493eD94060A0B748b6aB15D2,false,false,true,true,false,false,false,false
0x833E4B4D9aaAcdEAE785639B640857a481ea7CE5,false,false,true,false,true,false,false,false
0x3eCDD7DAd4dC9D0BAFC1F4bDC1a9c16660419Fb5,false,true,false,false,true,true,false,false
0xd2D35CB36Fd47180B872FD1e56a81357Cd7aa524,false,true,false,false,false,false,false,false
0xAD918196B190Ce4d64e4325E6ef97ED243DF154b,false,false,false,false,false,false,false,false
0x5E8Fc03C9a31Ce0cBAdE4e4f075e9a55974670fC,false,false,false,false,false,false,false,false
0x6eEF2076E3b24CE938B153D9A513B9F80cB39bB8,false,true,false,true,false,false,false,false
,false,false,false,false,false,false,false,false
0x4C6D05d3833f4906C71F136274c6A9B57eafdc14,false,true,false,true,false,false,false,false
0x1a2ac928d3d414e33D0a64BbBB09ebE82B171e44,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0xa1d4482dC26a30E48642e62bD4E46d1eF4c5D4dB,false,false,false,false,false,false,false,false
0x3e0402CEb9cdB566807aBB6DE171a84485FDB57b,false,false,true,true,false,false,false,false
0x906A9215902CC6BD9bcFcc6Dd3F0e72e331723C2,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x65e20A3b0C2A5C67D781B5d19b41c6d695DA6357,false,false,false,false,false,false,false,false
0xa203DE7a2ccC5e20F4BC68e7B1Af27F968AC189B,false,true,true,true,true,false,false,false
0x4b6117D1FeF269455Ce59314C11b0b649DA787Ea,false,false,false,false,true,false,true,true
0x5b338a22Edef630d29e4B3728293bbfE9A25B6BA,false,false,true,false,false,true,false,false
0x5D11672Cede514DeD73fD3807DCbBcB55A44Ce77,false,false,true,true,false,false,false,false
0x9b20abB64aC7c969054dDbaE48db9010A611275f,false,false,false,false,true,false,false,false
0x115e4923b39B44B5935E16DBa165B7885D926e85,false,false,false,false,false,false,false,false
0x2970BA996CC4aAfc5F4392c62DaE357fFcF07560,false,true,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x98C9b1eEdba8B0c48a7F5e5aD81C037324679eA6,false,false,false,false,false,false,false,false
0xac19866EB4FB26e93AA3445b286bbc179d2dBBfd,false,false,true,true,true,false,false,false
0x9943B518e4E695E675Ead3ec2206519781402308,false,true,true,false,false,false,false,false
0xCC5Ae3811038c707D52BA9a1f7c0690f11594AB4,false,true,false,true,false,false,false,false
0xF5B7C74138377A5A7aAc43774959570407c64D7E,false,true,true,false,true,false,false,false
0x14EE49eC439c41272f812dac5759b214bbfa2e4A,false,true,true,false,false,false,false,false
0x80618996a0f9806e0e020c8525F56BA55cabdbc9,false,true,false,true,false,false,false,false
,false,false,false,false,false,false,false,false
0x4f387bFA4d500EA4608Dc47FD2022174BF7E2b01,false,false,true,true,true,false,false,false
0x73A9E1486521e967bf42fd15934B0Aab4ab8CE49,false,true,false,true,true,false,false,false
0x3A74C272888902D80E30BAF0156DeFC6D2a0b91a,false,true,true,false,true,false,true,false
,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x77cfbd8e4D59f3BE11877c7e6F2349f7344b9b3A,false,false,false,false,false,false,false,false
0xA4B4f13ffcc28F8e65D894442881d53744cB7383,false,false,false,false,false,false,false,false
Ratshimolo,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x95272754aE750B898Ef4136Ad51499cd93604579,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0x2828b89D4Bc38Da3B680DFdb4909121798Df6C43,false,false,false,false,false,false,false,false
0x2c157f708c7C9f860612F25e545Eb5F11283b718,false,false,false,false,false,true,false,false
0xDC07A7570C40978b463e771Aea764e619956c8CD,false,false,false,false,false,false,false,false
,false,false,false,false,false,false,false,false
0xCD95C0196c8fdDE9213f5f38a2e82D94c72A9347,false,false,false,false,false,false,true,true
0x24D25b8Ff8302408EB59787536516bE7D70cE06b,false,false,false,false,false,false,false,false
0xf362d67A299aB98EA1F6C1defB472Aa99C826FB2,false,false,false,false,false,false,false,false
0xAcF36A00b16adFA44E1A15B517746c66398DdF18,false,false,false,false,false,true,true,true
0x8558726f691bF41A52250C277123c76302fD290E,false,false,false,false,false,true,false,false
0xdcd6bbd544ea99a38a57a2dc4782dab596f22d34,false,false,false,false,false,true,false,true
0xe0a4453360ba9731b39c0504A2aC35e9B8Aa4264,false,false,false,false,false,true,true,true
0x7E6c12201C3AE635f231933C32fBf49Ccfa66c72,false,false,false,false,false,true,true,true
0xcaDaF93e11249Aac4804faa37631f6d8c404Ab8d,false,false,false,false,false,false,false,false
0xf90f76D0f3c0Ea71F9546F5DeAce0Dd39facF144,false,false,false,false,false,true,true,true
0x7184e10E6168FB44d0b7f961db2eF7ab3a455EA0,false,false,false,false,false,true,true,true
0x4059f3c0064cd380276DE8dbAb6935005535EeD6,false,false,false,false,false,true,true,false
0x50Ea12E085189F1a27228D1C85BA6426B419e0ac,false,false,false,false,false,true,true,false
0xAAB016d0283B68ADB7E5ae54984376Bf838404Ae,false,false,false,false,false,true,true,true
0xd9E1c2b4DF49C64D5b1a3551Fa3063c20B88b447,false,false,false,false,false,true,true,true
0x89E24173b4aCB673e8D4f9f21eDA43446d9f692a,false,false,false,false,false,true,true,true
0x4BaBf69ACD4842731109debDB035Fb400eAf33aC,false,false,false,false,false,true,true,true
0x7313239aa1d90A1F9F790414804a7329D965d043,false,false,false,false,false,true,false,false
0xe9A07Ce1E5eb916359D1E4BE6D928E6E77442177,false,false,false,false,false,true,true,true
0x63c4Ff4C0093cA460F2dBBbc1bd77EFA30e450bC,false,false,false,false,false,true,true,true
0x62c1356320E04C8600fA3175bFda86F48197EcB2,false,false,false,false,false,true,true,true
0xBfB44e52330140340Dea9E952d0141cDd3102DF9,false,false,false,false,false,true,true,true
0xc3833ffF9E7B5AE8C67d1c5fDE149ab254208c96,false,false,false,false,false,true,false,true
0xdDc740030194E2Fb968A5B9a4c602d2911C88cef,false,false,false,false,false,true,false,false
0x69f885FccBf792bC9b4A142815a4f04e4A47Fe9b,false,false,false,false,false,false,false,true
0x84aFF09D317611C54939eBD293777D5E85dEFea1,false,false,false,false,false,true,true,true
0xdEe59e7c8A7E27413ff9c88499f2AcCc75B6458e,false,false,false,false,false,true,true,true
0x1C90D06a7e13C9C879270F832A5A660Ee0fA7902,false,false,false,false,false,true,true,true
0x5Eb48379a768AD72E92F3d576D33d2B2E96eC599,false,false,false,false,false,true,true,true
0xeF8f7e5480213c8a64E029beA3eE4C47ae9304a4,false,false,false,false,false,true,true,false
0xf81C1bD3e7AcA1876068513C313628D685Da82C7,false,false,false,false,false,true,true,true
0x1420Da6443F1E0C560921313592D7838A870dBF2,false,false,false,false,false,true,true,true
0x3B19FeC1b2bb020D5F8fF78694E3510c486bb384,false,false,false,false,false,true,true,true
0x7d18f315955FFae2f8A5B0fD4107848212786734,false,false,false,false,false,true,true,true
0x3EC53e9A18e5C2f1128C7E608075D47fDA219eC7,false,false,false,false,false,true,true,true
0x879E5F0C693f4ad118e51E6E1F0874b2605D8aFa,false,false,false,false,false,true,true,true
0x64199f3018B0212934aE79C0BdC7E9F6D03be97d,false,false,false,false,false,true,true,true
0x18ee73Bfb3ebe62c0bFb93Dc10074cA68Ee7FD06,false,false,false,false,false,true,false,false
0x76A7C7C1eFfD5DEDbb9e00Be41cf23B99F479F0d,false,false,false,false,false,false,false,false
0xeDa6A12d24848531CB6eE2Ba0E473d5CaAd606Ed,false,false,false,false,false,true,true,true
0x7Cfb17805AB791aaea4FDC2b019Fe693CF96deBa,false,false,false,false,false,true,false,true
0x927f818c635a6C7db9C86C7F3cae0a53a7c47f1f,false,false,false,false,false,true,true,true
0x2b7E0EC2300cFcda9a60f3C2dF65Cf371136f641,false,false,false,false,false,false,true,true
0x2FeEAeB843dA412c2c04D2045e927838c32dd669,false,false,false,false,false,false,false,false
0xaA4A4ca661fD28f71e3EC4Cc26DBBB8612C216dd,false,false,false,false,false,true,true,true
0x7e0114bAE6d259792656A834980e6ceb7C818Cbf,false,false,false,false,false,true,true,true
0x641Bd27b7d79C1F52331EbC94886423eBF7CA1Ed,false,false,false,false,false,false,true,true
0xA73D58219147aBFDdf4E93734cC78797759a8BA0,false,false,false,false,false,true,true,true
0xDCD569fEF069444705D2Dba60EeaD55244B650b9,false,false,false,false,false,true,true,true
0x55DFd62172db3579581380D700AE846312074c59,false,false,false,false,false,true,true,true
0x6cED61073e2d07a7E23e909CDfD24e419F71018b,false,false,false,false,false,true,true,true
0x9b5f4243235316Ee9635cF90471968303F8E30Da,false,false,false,false,false,true,true,true
0x163862EF1472271B4510AaDB7C1Ebafed748d03E,false,false,false,false,false,true,false,false
0x18ac83EA2e9BB51752C2b956664925516C777e09,false,false,false,false,false,true,false,false
0x6018098474D606b0C53BcdD95136D3f35E30b2d0,false,false,false,false,false,true,false,false
0x3531360714428b2EB0970a8257EC5488aC193ae6,false,false,false,false,false,false,false,false
0xF1c5f9369e50d8CA407cE7727CbA19CD51B9CEb4,false,false,false,false,false,true,true,true
0x867060335B66910599F9f9d03D02d17eD3B061D6,false,false,false,false,false,true,true,true
0x2E58F363018D5A90067CB1E66c95292369A578f7,false,false,false,false,false,true,true,true
0xa1Ee49FA8247CAf3119f75264E372D40B0fB4114,false,false,false,false,false,true,true,true
0x483B5067E9CE7988D0946A830434C2C1c0615B9e,false,false,false,false,false,true,true,true
0x300188492c366306703b0397980e82f0a144a572,false,false,false,false,false,true,false,true
0x468A20073FEb62529aDEd913Dd5b6D7704d11eb9,false,false,false,false,false,true,false,false
0x93F78142f0A68653971dee26Ef07428A74751CC3,false,false,false,false,false,true,true,false
0x9bD7f0583C711E82451bDF12410DED6CaE0fd00C,false,false,false,false,false,true,false,false
0xF8baC9900B9dCc515250c337ECf947d0B8f96373,false,false,false,false,false,true,false,false
0x5698E9d3b4A1d0890d8b4E90DC6D146Dcf1408a2,false,false,false,false,false,true,true,true
0x20b11759f7C26d61E74f15bcfE28FfCdE92c0cAB,false,false,false,false,false,true,true,false
0x5829413fB7C3843e374B0fAd646b4955d511309c,false,false,false,false,false,true,true,true
0x4d9f0A9aDC2c8035fBdFF062c077f528D10C72CD,false,false,false,false,false,true,true,true
0x7DB0326c0AB4Cc9D7b49522343624a1dceBb7834,false,false,false,false,false,true,false,false
0xFd9aC751eDb175A1dfBbe6a2bdC441AfF17dfe85,false,false,false,false,false,true,true,true
0x4984d1bbD90c351a70a3C0B9996EfDd04C59eEc4,false,false,false,false,false,false,true,true
0xb7e40Cf4264c03e10a4e548AE8Bc2C2A2026A125,false,false,false,false,false,true,false,false
0xF7Bb6f6f82CcA5a67b150Ec3eC4d5c7f2D8964F1,false,false,false,false,false,true,true,true
0x8E7EF5606f3901A7fd622e0898f1869180777106,false,false,false,false,false,true,false,false
0x743D29977EC4eDB7521c4745616A814Cf47C7413,false,false,false,false,false,true,true,true
0xf6be08d2806168b6cd7dd8113a6461537173fd83b44840e6a398ad28789e309b,false,false,false,false,false,true,true,true
0x7ba4621E9b7d16631e52C419bB77B0466374A130,false,false,false,false,false,true,true,true
0x7184e10E6168FB44d0b7f961db2eF7ab3a455EA0,false,false,false,false,false,false,false,false
0x869F3D924Add33Cf9C1FD24801FbbB10038703a6,false,false,false,false,false,true,true,true
0x8588dd0a8812f0f60c95f882b6dc26df38eAeE68,false,false,false,false,false,false,false,false
0x71611023dA4E0eF15320b0dA172e3615b7b90f7b,false,false,false,false,false,true,true,true
0xE107Eda85F5aa38A513E74a2730190d8f6Ba7fD2,false,false,false,false,false,true,false,false
0x7E65F929bfD74d44aD5eF2921f635F4d374A722a,false,false,false,false,false,true,true,false
0x9ab9300D8e615F26F980f07D7667f7AC9C073C43,false,false,false,false,false,false,false,false
0x9e72Fa2BEbe75196735a1C978eD3Cc6289077e67,false,false,false,false,false,false,false,true
0x2057445E293C532CBb73FAc8Da61b9d0b09F4193,false,false,false,false,false,true,true,true
0x32658A2e0eEE4447ce90978fbe7Fe93049A7e395,false,false,false,false,false,true,true,true
0xFf90db2DEC0ceADbf04929C6bc6970C596760BF9,false,false,false,false,false,true,true,true
0x40a8fD511C72310cbA95a641065b82E850DA5a0c,false,false,false,false,false,true,true,true
0x649831cC95c9badBf231BAD979000190a3172B30,false,false,false,false,false,true,true,false
0xD7DA74B56713b44c1cb08415d605C20F2739a857,false,false,false,false,false,true,true,true
0xA10a0E613CEd3e192EB12658CC5c3dc04964D431,false,false,false,false,false,true,true,true
0xf23dAf95FdF6D7Ba423B8772F9D3e4FbB6EA7434,false,false,false,false,false,false,true,true
0x7B224159151Ba5B71a2C872c8378C984E8b05deb,false,false,false,false,false,true,true,true
0x5d45ea7807154A1DD9B4342ebDB924267f144769,false,false,false,false,false,true,true,true
0x718A4B38c3C190aaE2EE3B88CBe1b4EE68Da9026,false,false,false,false,false,false,false,false
0x2541562dc3c2054279199690B86017209fc790e1,false,false,false,false,false,true,false,false
0x65d33c23E062Ba52C4A8bF9cCCF246eDf1a2bd87,false,false,false,false,false,true,false,true
0xDc7590752F1BCba6417EE757a9b38f2c683501e0,false,false,false,false,false,true,true,false
0xE266001911Cc921c16FBB2403e53E3074D6003A4,false,false,false,false,false,true,true,true
0x5a9aFF5133aff9ae724D77ecd43bc5CC76823353,false,false,false,false,false,true,true,true
0x79114bcd9EA3657512c557f681244B3760cCa534,false,false,false,false,false,true,true,true
0xE15341650b66D181330633345Af965f901C3814E,false,false,false,false,false,true,true,true
0xF1cBfEAFb6553fa49450118351Ac9d7059C1F015,false,false,false,false,false,true,true,true
0x6D64863924DC9d4A812b970fd8Df88fCcC6D8d63,false,false,false,false,false,true,false,false
0xB82d22a9C33D20F8175169A9130b335d4A488BBA,false,false,false,false,false,true,true,true
0x70C3dFD2ea335cF571A78f5607c430Ade1755276,false,false,false,false,false,false,true,true
0x86BE2058BC9F9Cdf9658e58C057376C7AB044cb9,false,false,false,false,false,true,true,true
0xf80Cb6c2A5670c06E841029EB72f2CC914B4643F,false,false,false,false,false,true,true,false
0xeDdEDabB97884e4A533a8C52FF19BacEe538B10e,false,false,false,false,false,true,true,true
0x84f5b76cdf2Bb477cF3D85D4Fd31b98fe3b041C7,false,false,false,false,false,true,true,true
0x4EFDc947D27f155cE2d177f0E71b0faD2869287F,false,false,false,false,false,true,true,true
0xFF57034A87879Ad455914642355C7a72B9825089,false,false,false,false,false,true,true,true
0x8a7a39e4b1f8251dc56f76c7583a38cac4dd773b,false,false,false,false,false,false,true,false
0x29507Ea73B762be5906a9dF881D36B8943a29838,false,false,false,false,false,true,false,true
0x853c089aedf3968a4dff9dc21661c7eb97e687b3,false,false,false,false,false,true,true,true
0x7a16d85ad8c48ac3ee218e02e7862dc4a33d66fc,false,false,false,false,false,true,true,false
0x198Fe79B709F2791967CB8882b3DF2DBf07D6F5D,false,false,false,false,false,true,true,true
0x7642e3e7b9936Fa781765a0F96Ebbde05C36F792,false,false,false,false,false,true,false,false
0xb79e7Ed77c03a6254Ee8Bb623D7cf50952bE32c1,false,false,false,false,false,false,false,false
0x2c95dB77064257063A572f3399636D4E600b64DB,false,false,false,false,false,true,true,true
0xe4123777084ab17A410ACe8280EB6caF998FE957,false,false,false,false,false,true,false,false
0x3C19d67dd2f729DBfD60ECC1C1B6e1B3707905C8,false,false,false,false,false,true,true,false
0x74425d317D31bC5FeD5c80bA04Cc8c262ffC2D26,false,false,false,false,false,true,true,false
0x2219AF4a16B674e47b53097fbE35e30aC8Ad37Ad,false,false,false,false,false,true,false,false
0xC0B901Bb09AEE0A6993E36068F7e536113148e2d,false,false,false,false,false,true,false,false
0x5A27A11796E8aD10A819D73AC49CBc843F34eE9f,false,false,false,false,false,true,true,true
0x1d4f9bA95137184a5AB6447c0B1046DC5D1452d3,false,false,false,false,false,true,true,false
0x96BaED0fFA928bB706CFF87CC46f24dD4bCA92C5,false,false,false,false,false,true,true,true
0x78BDbcc6530993F3c0e181801d13bd5493c55E29,false,false,false,false,false,true,false,false
0xd19282eB80427a64bf2553c489778B2809c74aE0,false,false,false,false,false,true,true,true
0xdEF97303c1161C94E73f906AF20237F692540fc7,false,false,false,false,false,true,true,true
0xc6d252F30DEbbC488e04FdaB6b7A2D161C72751E,false,false,false,false,false,true,true,true
0x86ab79403527ac2B1e30a0C98f57E3071Ff77b32,false,false,false,false,false,true,true,false
0x23e15D3BeFB62847aea5549E6429c46cFf12c1Cb,false,false,false,false,false,true,true,true
0x8f84Aa82DE503dA4F70d6e21EfbfE5DCb7bA1058,false,false,false,false,false,true,true,true
0x62B31128376cD553d7d473FeA634f20cA8Cb0556,false,false,false,false,false,true,true,true
0xeBdcD0c152407341D3b3694e2776ca3e6fC31136,false,false,false,false,false,true,true,true
0x0C85b7DFbBC51A9FAAF691c7A9385d742bAB416B,false,false,false,false,false,true,true,true
0x17c8514e35Dd36FC15D526BbCe81d311D8902b57,false,false,false,false,false,true,true,true
0x2ff9AdD517F5319e874EaB80514B8C3926828EeF,false,false,false,false,false,false,true,true
0xc823042143f46a5d2AE9a22eEB91481383A6B8C8,false,false,false,false,false,true,false,false
0x20e4C24ae88f1e2Ee9128Dfe375df100d088c2F6,false,false,false,false,false,true,true,true
0xDF872B6a2182Ee3c14048fad208629A31f002c2e,false,false,false,false,false,true,false,true
0x820b72AC25e0cB57778069Aed55F699B7eE92E21,false,false,false,false,false,true,true,true
0x07d56D107ADbD0D23f52cE1e4A36Bb51C86c00d8,false,false,false,false,false,false,false,false
0xB5f6c6b8cc54007316A69288c14e46D8CF78b271,false,false,false,false,false,true,true,true
0x3D8d3FFd08FF30951983E91FcEF3C0D571b149B1,false,false,false,false,false,true,true,true
0x6849033Cf70721A1498e93c7D8d6AC80f946DF3d,false,false,false,false,false,true,true,true
0xe78655ACFA5eC1cF16af2F0CE585b114ECe631ce,false,false,false,false,false,true,true,true
0x69904ff6d6100799344E5C9A2806936318F6ba4f,false,false,false,false,false,true,true,true
0x638472B3655CFeEE4177aCf31063a4AF21558e8A,false,false,false,false,false,true,true,true
0xB82c4c053C11492555a7fe6239C61c1c9A46b2AA,false,false,false,false,false,true,true,true
